Ticket_ID,Source_System,Email_Received_Date,Sender,Subject,Email_Body,Priority,Status,Category,Assigned_Team,SLA_Due_Date,Closed_Date
INC1000001,ServiceNow,2026-01-14,servicenow@company.com,INC1000001 | High | Access Issue | Open - Permission Issue,Ticket ID: INC1000001 | Priority: High | Status: Open | Assigned Team: Vendor Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-01-14 | SLA Due Date: 2026-01-16,High,Open,Access Issue,Data Support,2026-01-16,
FG1000456,Fieldglass,2026-02-03,fieldglass@company.com,FG1000456 | Low | Access Issue | In Progress - Login Failure,Ticket ID: FG1000456 | Priority: Low | Status: In Progress | Assigned Team: Data Support | Issue: login failure | Category: Access Issue | Created Date: 2026-02-03 | SLA Due Date: 2026-02-10,Low,In Progress,Access Issue,Reporting Team,2026-02-10,
FG1000457,Fieldglass,2026-01-06,fieldglass@company.com,FG1000457 | Low | System Error | Closed - Interface Failure,Ticket ID: FG1000457 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: interface failure | Category: System Error | Created Date: 2026-01-06 | SLA Due Date: 2026-01-13,Low,Closed,System Error,Access Management,2026-01-13,2026-01-08
INC1000458,ServiceNow,2026-04-17,servicenow@company.com,INC1000458 | Medium | System Error | Resolved - Interface Failure,Ticket ID: INC1000458 | Priority: Medium | Status: Resolved | Assigned Team: Reporting Team | Issue: interface failure | Category: System Error | Created Date: 2026-04-17 | SLA Due Date: 2026-04-21,Medium,Resolved,System Error,Vendor Support,2026-04-21,2026-04-21
FG1000459,Fieldglass,2026-03-19,fieldglass@company.com,FG1000459 | Medium | Reporting Issue | Pending Business - Wrong Kpi,Ticket ID: FG1000459 | Priority: Medium | Status: Pending Business | Assigned Team: Reporting Team | Issue: wrong KPI | Category: Reporting Issue | Created Date: 2026-03-19 | SLA Due Date: 2026-03-23,Medium,Pending Business,Reporting Issue,Application Support,2026-03-23,
INC1000460,ServiceNow,2026-01-20,servicenow@company.com,INC1000460 | Medium | Data Quality Issue | In Progress - Missing Value,Ticket ID: INC1000460 | Priority: Medium | Status: In Progress | Assigned Team: Access Management | Issue: missing value | Category: Data Quality Issue | Created Date: 2026-01-20 | SLA Due Date: 2026-01-24,Medium,In Progress,Data Quality Issue,Vendor Support,2026-01-24,
INC1000461,ServiceNow,2026-03-03,servicenow@company.com,INC1000461 | Low | Data Quality Issue | Resolved - Broken Reference,Ticket ID: INC1000461 | Priority: Low | Status: Resolved | Assigned Team: Vendor Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-03-03 | SLA Due Date: 2026-03-10,Low,Resolved,Data Quality Issue,Reporting Team,2026-03-10,2026-03-11
FG1000462,Fieldglass,2026-01-21,fieldglass@company.com,FG1000462 | Critical | Access Issue | Pending Business - Login Failure,Ticket ID: FG1000462 | Priority: Critical | Status: Pending Business | Assigned Team: Vendor Support | Issue: login failure | Category: Access Issue | Created Date: 2026-01-21 | SLA Due Date: 2026-01-22,Critical,Pending Business,Access Issue,Data Support,2026-01-22,
INC1000463,ServiceNow,2026-02-21,servicenow@company.com,INC1000463 | High | Access Issue | Open - Login Failure,Ticket ID: INC1000463 | Priority: High | Status: Open | Assigned Team: Data Support | Issue: login failure | Category: Access Issue | Created Date: 2026-02-21 | SLA Due Date: 2026-02-23,High,Open,Access Issue,Access Management,2026-02-23,
INC1000464,ServiceNow,2026-03-03,servicenow@company.com,INC1000464 | Medium | Data Quality Issue | Pending Business - Broken Reference,Ticket ID: INC1000464 | Priority: Medium | Status: Pending Business | Assigned Team: Application Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-03-03 | SLA Due Date: 2026-03-07,Medium,Pending Business,Data Quality Issue,Vendor Support,2026-03-07,
INC1000465,ServiceNow,2026-01-22,servicenow@company.com,INC1000465 | Medium | Process Delay | Pending Business - Pending Approval,Ticket ID: INC1000465 | Priority: Medium | Status: Pending Business | Assigned Team: Access Management | Issue: pending approval | Category: Process Delay | Created Date: 2026-01-22 | SLA Due Date: 2026-01-26,Medium,Pending Business,Process Delay,Application Support,2026-01-26,
INC1000466,ServiceNow,2026-01-26,servicenow@company.com,INC1000466 | Medium | Data Quality Issue | Open - Broken Reference,Ticket ID: INC1000466 | Priority: Medium | Status: Open | Assigned Team: Vendor Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-01-26 | SLA Due Date: 2026-01-30,Medium,Open,Data Quality Issue,Application Support,2026-01-30,
INC1000467,ServiceNow,2026-03-18,servicenow@company.com,INC1000467 | High | Process Delay | Closed - Sla Delay,Ticket ID: INC1000467 | Priority: High | Status: Closed | Assigned Team: Application Support | Issue: SLA delay | Category: Process Delay | Created Date: 2026-03-18 | SLA Due Date: 2026-03-20,High,Closed,Process Delay,Reporting Team,2026-03-20,2026-03-19
INC1000468,ServiceNow,2026-03-31,servicenow@company.com,INC1000468 | Medium | System Error | Closed - Server Error,Ticket ID: INC1000468 | Priority: Medium | Status: Closed | Assigned Team: Application Support | Issue: server error | Category: System Error | Created Date: 2026-03-31 | SLA Due Date: 2026-04-04,Medium,Closed,System Error,Access Management,2026-04-04,2026-04-04
INC1000469,ServiceNow,2026-04-27,servicenow@company.com,INC1000469 | High | System Error | Resolved - Api Error,Ticket ID: INC1000469 | Priority: High | Status: Resolved | Assigned Team: Reporting Team | Issue: API error | Category: System Error | Created Date: 2026-04-27 | SLA Due Date: 2026-04-29,High,Resolved,System Error,Data Support,2026-04-29,2026-05-03
INC1000470,ServiceNow,2026-03-25,servicenow@company.com,INC1000470 | High | Process Delay | Open - Queue Backlog,Ticket ID: INC1000470 | Priority: High | Status: Open | Assigned Team: Access Management | Issue: queue backlog | Category: Process Delay | Created Date: 2026-03-25 | SLA Due Date: 2026-03-27,High,Open,Process Delay,Application Support,2026-03-27,
FG1000471,Fieldglass,2026-02-03,fieldglass@company.com,FG1000471 | Medium | Access Issue | Pending Business - Login Failure,Ticket ID: FG1000471 | Priority: Medium | Status: Pending Business | Assigned Team: Vendor Support | Issue: login failure | Category: Access Issue | Created Date: 2026-02-03 | SLA Due Date: 2026-02-07,Medium,Pending Business,Access Issue,Access Management,2026-02-07,
FG1000472,Fieldglass,2026-03-03,fieldglass@company.com,FG1000472 | Medium | System Error | Closed - Api Error,Ticket ID: FG1000472 | Priority: Medium | Status: Closed | Assigned Team: Application Support | Issue: API error | Category: System Error | Created Date: 2026-03-03 | SLA Due Date: 2026-03-07,Medium,Closed,System Error,Access Management,2026-03-07,2026-03-12
FG1000473,Fieldglass,2026-01-18,fieldglass@company.com,FG1000473 | Low | Process Delay | In Progress - Late File Arrival,Ticket ID: FG1000473 | Priority: Low | Status: In Progress | Assigned Team: Reporting Team | Issue: late file arrival | Category: Process Delay | Created Date: 2026-01-18 | SLA Due Date: 2026-01-25,Low,In Progress,Process Delay,Application Support,2026-01-25,
INC1000474,ServiceNow,2026-04-13,servicenow@company.com,INC1000474 | Medium | Access Issue | Closed - Login Failure,Ticket ID: INC1000474 | Priority: Medium | Status: Closed | Assigned Team: Application Support | Issue: login failure | Category: Access Issue | Created Date: 2026-04-13 | SLA Due Date: 2026-04-17,Medium,Closed,Access Issue,Data Support,2026-04-17,2026-04-13
INC1000475,ServiceNow,2026-01-09,servicenow@company.com,INC1000475 | Low | Data Quality Issue | In Progress - Broken Reference,Ticket ID: INC1000475 | Priority: Low | Status: In Progress | Assigned Team: Access Management | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-01-09 | SLA Due Date: 2026-01-16,Low,In Progress,Data Quality Issue,Data Support,2026-01-16,
INC1000476,ServiceNow,2026-04-02,servicenow@company.com,INC1000476 | Medium | System Error | Pending Business - Interface Failure,Ticket ID: INC1000476 | Priority: Medium | Status: Pending Business | Assigned Team: Reporting Team | Issue: interface failure | Category: System Error | Created Date: 2026-04-02 | SLA Due Date: 2026-04-06,Medium,Pending Business,System Error,Application Support,2026-04-06,
FG1000477,Fieldglass,2026-03-08,fieldglass@company.com,FG1000477 | Low | Access Issue | Closed - Login Failure,Ticket ID: FG1000477 | Priority: Low | Status: Closed | Assigned Team: Vendor Support | Issue: login failure | Category: Access Issue | Created Date: 2026-03-08 | SLA Due Date: 2026-03-15,Low,Closed,Access Issue,Vendor Support,2026-03-15,2026-03-09
INC1000478,ServiceNow,2026-03-25,servicenow@company.com,INC1000478 | Medium | Process Delay | In Progress - Pending Approval,Ticket ID: INC1000478 | Priority: Medium | Status: In Progress | Assigned Team: Data Support | Issue: pending approval | Category: Process Delay | Created Date: 2026-03-25 | SLA Due Date: 2026-03-29,Medium,In Progress,Process Delay,Access Management,2026-03-29,
FG1000479,Fieldglass,2026-01-02,fieldglass@company.com,FG1000479 | Medium | Reporting Issue | Open - Power Bi Error,Ticket ID: FG1000479 | Priority: Medium | Status: Open | Assigned Team: Data Support | Issue: Power BI error | Category: Reporting Issue | Created Date: 2026-01-02 | SLA Due Date: 2026-01-06,Medium,Open,Reporting Issue,Data Support,2026-01-06,
FG1000480,Fieldglass,2026-02-05,fieldglass@company.com,FG1000480 | Medium | Process Delay | Closed - Queue Backlog,Ticket ID: FG1000480 | Priority: Medium | Status: Closed | Assigned Team: Application Support | Issue: queue backlog | Category: Process Delay | Created Date: 2026-02-05 | SLA Due Date: 2026-02-09,Medium,Closed,Process Delay,Vendor Support,2026-02-09,2026-02-09
INC1000481,ServiceNow,2026-01-10,servicenow@company.com,INC1000481 | Medium | Reporting Issue | Open - Report Refresh Failed,Ticket ID: INC1000481 | Priority: Medium | Status: Open | Assigned Team: Access Management | Issue: report refresh failed | Category: Reporting Issue | Created Date: 2026-01-10 | SLA Due Date: 2026-01-14,Medium,Open,Reporting Issue,Data Support,2026-01-14,
FG1000482,Fieldglass,2026-02-18,fieldglass@company.com,FG1000482 | High | Process Delay | In Progress - Queue Backlog,Ticket ID: FG1000482 | Priority: High | Status: In Progress | Assigned Team: Reporting Team | Issue: queue backlog | Category: Process Delay | Created Date: 2026-02-18 | SLA Due Date: 2026-02-20,High,In Progress,Process Delay,Access Management,2026-02-20,
FG1000483,Fieldglass,2026-02-03,fieldglass@company.com,FG1000483 | Low | System Error | Pending Business - Server Error,Ticket ID: FG1000483 | Priority: Low | Status: Pending Business | Assigned Team: Reporting Team | Issue: server error | Category: System Error | Created Date: 2026-02-03 | SLA Due Date: 2026-02-10,Low,Pending Business,System Error,Reporting Team,2026-02-10,
FG1000484,Fieldglass,2026-04-17,fieldglass@company.com,FG1000484 | Medium | System Error | Open - Timeout,Ticket ID: FG1000484 | Priority: Medium | Status: Open | Assigned Team: Access Management | Issue: timeout | Category: System Error | Created Date: 2026-04-17 | SLA Due Date: 2026-04-21,Medium,Open,System Error,Data Support,2026-04-21,
FG1000485,Fieldglass,2026-02-10,fieldglass@company.com,FG1000485 | Medium | Reporting Issue | Open - Dashboard Mismatch,Ticket ID: FG1000485 | Priority: Medium | Status: Open | Assigned Team: Vendor Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-02-10 | SLA Due Date: 2026-02-14,Medium,Open,Reporting Issue,Access Management,2026-02-14,
INC1000486,ServiceNow,2026-01-31,servicenow@company.com,INC1000486 | Medium | Data Quality Issue | In Progress - Broken Reference,Ticket ID: INC1000486 | Priority: Medium | Status: In Progress | Assigned Team: Reporting Team | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-01-31 | SLA Due Date: 2026-02-04,Medium,In Progress,Data Quality Issue,Reporting Team,2026-02-04,
INC1000487,ServiceNow,2026-04-28,servicenow@company.com,INC1000487 | High | Process Delay | Open - Late File Arrival,Ticket ID: INC1000487 | Priority: High | Status: Open | Assigned Team: Application Support | Issue: late file arrival | Category: Process Delay | Created Date: 2026-04-28 | SLA Due Date: 2026-04-30,High,Open,Process Delay,Vendor Support,2026-04-30,
INC1000488,ServiceNow,2026-02-10,servicenow@company.com,INC1000488 | Low | Process Delay | In Progress - Sla Delay,Ticket ID: INC1000488 | Priority: Low | Status: In Progress | Assigned Team: Vendor Support | Issue: SLA delay | Category: Process Delay | Created Date: 2026-02-10 | SLA Due Date: 2026-02-17,Low,In Progress,Process Delay,Access Management,2026-02-17,
FG1000489,Fieldglass,2026-03-15,fieldglass@company.com,FG1000489 | High | Data Quality Issue | In Progress - Null Field,Ticket ID: FG1000489 | Priority: High | Status: In Progress | Assigned Team: Vendor Support | Issue: null field | Category: Data Quality Issue | Created Date: 2026-03-15 | SLA Due Date: 2026-03-17,High,In Progress,Data Quality Issue,Application Support,2026-03-17,
FG1000490,Fieldglass,2026-03-29,fieldglass@company.com,FG1000490 | Medium | Process Delay | In Progress - Sla Delay,Ticket ID: FG1000490 | Priority: Medium | Status: In Progress | Assigned Team: Data Support | Issue: SLA delay | Category: Process Delay | Created Date: 2026-03-29 | SLA Due Date: 2026-04-02,Medium,In Progress,Process Delay,Vendor Support,2026-04-02,
FG1000491,Fieldglass,2026-03-16,fieldglass@company.com,FG1000491 | Critical | Reporting Issue | Open - Dashboard Mismatch,Ticket ID: FG1000491 | Priority: Critical | Status: Open | Assigned Team: Access Management | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-03-16 | SLA Due Date: 2026-03-17,Critical,Open,Reporting Issue,Vendor Support,2026-03-17,
FG1000492,Fieldglass,2026-03-20,fieldglass@company.com,FG1000492 | High | Data Quality Issue | In Progress - Null Field,Ticket ID: FG1000492 | Priority: High | Status: In Progress | Assigned Team: Reporting Team | Issue: null field | Category: Data Quality Issue | Created Date: 2026-03-20 | SLA Due Date: 2026-03-22,High,In Progress,Data Quality Issue,Application Support,2026-03-22,
FG1000493,Fieldglass,2026-04-20,fieldglass@company.com,FG1000493 | Medium | Data Quality Issue | In Progress - Broken Reference,Ticket ID: FG1000493 | Priority: Medium | Status: In Progress | Assigned Team: Application Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-04-20 | SLA Due Date: 2026-04-24,Medium,In Progress,Data Quality Issue,Reporting Team,2026-04-24,
INC1000494,ServiceNow,2026-04-13,servicenow@company.com,INC1000494 | Low | Process Delay | Resolved - Pending Approval,Ticket ID: INC1000494 | Priority: Low | Status: Resolved | Assigned Team: Reporting Team | Issue: pending approval | Category: Process Delay | Created Date: 2026-04-13 | SLA Due Date: 2026-04-20,Low,Resolved,Process Delay,Reporting Team,2026-04-20,2026-04-19
INC1000495,ServiceNow,2026-04-25,servicenow@company.com,INC1000495 | High | System Error | Pending Business - Job Failed,Ticket ID: INC1000495 | Priority: High | Status: Pending Business | Assigned Team: Vendor Support | Issue: job failed | Category: System Error | Created Date: 2026-04-25 | SLA Due Date: 2026-04-27,High,Pending Business,System Error,Access Management,2026-04-27,
FG1000496,Fieldglass,2026-02-20,fieldglass@company.com,FG1000496 | Medium | Reporting Issue | Pending Business - Wrong Kpi,Ticket ID: FG1000496 | Priority: Medium | Status: Pending Business | Assigned Team: Reporting Team | Issue: wrong KPI | Category: Reporting Issue | Created Date: 2026-02-20 | SLA Due Date: 2026-02-24,Medium,Pending Business,Reporting Issue,Data Support,2026-02-24,
INC1000497,ServiceNow,2026-04-06,servicenow@company.com,INC1000497 | Low | Reporting Issue | Open - Power Bi Error,Ticket ID: INC1000497 | Priority: Low | Status: Open | Assigned Team: Access Management | Issue: Power BI error | Category: Reporting Issue | Created Date: 2026-04-06 | SLA Due Date: 2026-04-13,Low,Open,Reporting Issue,Access Management,2026-04-13,
FG1000498,Fieldglass,2026-03-28,fieldglass@company.com,FG1000498 | Medium | Reporting Issue | In Progress - Dashboard Mismatch,Ticket ID: FG1000498 | Priority: Medium | Status: In Progress | Assigned Team: Vendor Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-03-28 | SLA Due Date: 2026-04-01,Medium,In Progress,Reporting Issue,Vendor Support,2026-04-01,
